today's,today's,5.48,5.7700000000000005
body,body,1189.48,1189.8700000000001
weight,weight,1189.87,1190.1699999999998
running,running,1190.18,1190.5900000000001
man,man,1190.59,1190.9199999999998
getting,getting,1191.13,1191.42
into,into,1191.42,1191.65
your,your,1191.65,1191.8200000000002
high,high,1191.82,1192.1599999999999
plank,plank,1192.17,1192.44
position,position,1192.44,1192.93
here,here,1192.93,1193.17
make,make,1193.17,1193.38
sure,sure,1193.38,1193.5700000000002
we're,we're,1193.57,1193.6899999999998
stacking,stacking,1193.69,1194.0900000000001
those,those,1194.09,1194.24
shoulders,shoulders,1194.24,1194.61
directly,directly,1194.61,1195.1799999999998
over,over,1195.18,1195.39
top,top,1195.39,1195.64
of,of,1195.64,1195.7800000000002
your,your,1195.78,1195.93
wrists,wrists,1195.93,1196.29
hips,hips,1196.49,1196.85
are,are,1196.849999,1196.929999
right,right,1196.929999,1197.169999
in,in,1197.17,1197.28
line,line,1197.28,1197.49
with,with,1197.49,1197.61
those,those,1197.61,1197.77
shoulders,shoulders,1197.77,1198.17
and,and,1198.17,1198.3000000000002
then,then,1198.3,1198.43
feet,feet,1198.429999,1198.649999
shoulder,shoulder,1198.65,1198.97
width,width,1198.969999,1199.159999
apart,apart,1199.16,1199.5500000000002
keeping,keeping,1199.74,1200.08
that,that,1200.08,1200.29
tummy,tummy,1200.29,1200.58
nice,nice,1200.58,1200.86
and,and,1200.86,1201.05
tight,tight,1201.049999,1201.269999
driving,driving,1201.28,1201.72
one,one,1201.719999,1202.0799989999998
knee,knee,1202.09,1202.35
at,at,1202.36,1202.53
a,a,1202.53,1202.6299999999999
time,time,1202.63,1203.1000000000001
up,up,1203.12,1203.3
to,to,1203.299999,1203.4399990000002
that,that,1203.44,1203.67
chest,chest,1203.67,1204.1200000000001
we're,we're,1204.299999,1204.4799990000001
gonna,gonna,1204.48,1204.69
alternate,alternate,1204.74,1205.43
back,back,1205.43,1205.74
and,and,1205.77,1205.99
forth,forth,1206.03,1206.68
for,for,1206.71,1206.93
an,an,1207.06,1207.21
option,option,1207.23,1207.69
you,you,1207.69,1207.8200000000002
can,can,1207.82,1207.99
simply,simply,1207.99,1208.34
take,take,1208.34,1208.59
that,that,1208.59,1208.74
hop,hop,1208.75,1209.03
out,out,1209.03,1209.17
of,of,1209.17,1209.3100000000002
it,it,1209.31,1209.48
gently,gently,1209.78,1210.23
tap,tap,1210.23,1210.52
that,that,1210.52,1210.72
toe,toe,1210.72,1211.0
and,and,1211.0,1211.21
return,return,1211.21,1211.58
back,back,1211.59,1211.79
to,to,1211.79,1211.9099999999999
that,that,1211.91,1212.1200000000001
high,high,1212.12,1212.36
plank,plank,1212.36,1212.7099999999998
we've,we've,1212.71,1212.8600000000001
got,got,1212.86,1213.05
20,<unk>,1213.09,1213.52
total,total,1213.52,1213.9
there,there,1213.9,1214.2
10,<unk>,1214.78,1214.85
on,on,1214.849999,1214.949999
each,each,1214.97,1215.24
side,side,1215.24,1215.65
last,last,1215.9,1216.23
exercise,exercise,1216.23,1216.8600000000001
ready,ready,1216.86,1217.04
to,to,1217.04,1217.1299999999999
work,work,1217.13,1217.3200000000002
that,that,1217.32,1217.48
core,core,1217.48,1217.7
a,a,1217.7,1217.76
little,little,1217.759999,1217.9699990000001
bit,bit,1217.969999,1218.159999
more,more,1218.16,1218.47
alright,alright,1218.889999,1219.319999
layin,<unk>,1219.34,1219.6599999999999
all,all,1219.67,1219.94
the,the,1219.94,1220.01
way,way,1220.009999,1220.1699990000002
down,down,1220.17,1220.43
on,on,1220.429999,1220.5499989999998
our,our,1220.549999,1220.659999
back,back,1220.66,1220.93
this,this,1220.929999,1221.089999
is,is,1221.089999,1221.2199990000001
gonna,gonna,1221.219999,1221.399999
be,be,1221.41,1221.5600000000002
our,our,1221.559999,1221.7099990000002
body,body,1221.719999,1222.0699989999998
weight,weight,1222.07,1222.3999999999999
bicycle,bicycle,1222.4,1222.93
crunch,crunch,1222.93,1223.54
fingertips,fingertips,1223.6,1224.2099999999998
are,are,1224.209999,1224.2699989999999
going,going,1224.27,1224.54
right,right,1224.54,1224.73
to,to,1224.73,1224.83
those,those,1224.84,1225.05
ears,ears,1225.07,1225.3899999999999
elbows,elbows,1225.44,1225.8200000000002
are,are,1225.82,1225.8899999999999
gonna,gonna,1225.89,1226.0800000000002
stay,stay,1226.09,1226.34
out,out,1226.34,1226.5
nice,nice,1226.5,1226.71
and,and,1226.71,1226.8600000000001
wide,wide,1226.86,1227.07
now,now,1227.07,1227.24
from,from,1227.24,1227.45
here,here,1227.45,1227.8600000000001
you,you,1228.05,1228.24
do,do,1228.24,1228.45
want,want,1228.45,1228.6000000000001
to,to,1228.6,1228.6599999999999
keep,keep,1228.66,1228.91
that,that,1228.91,1229.0900000000001
low,low,1229.09,1229.29
back,back,1229.29,1229.55
pressed,pressed,1229.58,1230.0
into,into,1230.0,1230.25
the,the,1230.25,1230.37
ground,ground,1230.37,1230.7099999999998
so,so,1230.71,1230.82
go,go,1230.82,1230.98
ahead,ahead,1230.98,1231.22
and,and,1231.22,1231.3500000000001
raise,raise,1231.35,1231.57
those,those,1231.57,1231.78
feet,feet,1231.79,1232.01
up,up,1232.01,1232.1299999999999
just,just,1232.13,1232.43
a,a,1232.429999,1232.479999
little,little,1232.48,1232.72
bit,bit,1232.72,1232.95
and,and,1233.19,1233.39
then,then,1233.389999,1233.519999
shoulders,shoulders,1233.52,1233.98
come,come,1233.98,1234.15
up,up,1234.15,1234.3000000000002
as,as,1234.3,1234.46
well,well,1234.46,1234.71
opposite,opposite,1234.74,1235.22
shoulder,shoulder,1235.219999,1235.669999
to,to,1235.86,1236.04
opposite,opposite,1236.08,1236.6299999999999
knee,knee,1236.63,1236.8500000000001
so,so,1236.849999,1237.009999
we,we,1237.009999,1237.1399990000002
are,are,1237.139999,1237.269999
twisting,twisting,1237.27,1237.91
through,through,1237.91,1238.1000000000001
that,that,1238.099999,1238.359999
core,core,1238.36,1238.77
keeping,keeping,1239.0,1239.28
that,that,1239.28,1239.48
tummy,tummy,1239.48,1239.77
tight,tight,1239.77,1240.02
don't,don't,1240.02,1240.19
forget,forget,1240.190001,1240.470001
to,to,1240.469999,1240.5699989999998
breathe,breathe,1240.57,1241.04
Jess,jess,1241.039999,1241.389999
it's,it's,1241.389999,1241.559999
okay,okay,1241.559999,1241.839999
to,to,1241.84,1241.9499999999998
do,,,
that,that,1242.190001,1242.480001
while,while,1242.49,1242.69
you're,you're,1242.690001,1242.7700009999999
working,working,1242.91,1243.23
out,out,1243.23,1243.48
your,your,1243.74,1243.95
option,option,1243.98,1244.43
here,here,1244.43,1244.77
keep,keep,1244.96,1245.2
your,your,1245.2,1245.32
heels,heels,1245.33,1245.71
on,on,1245.71,1245.82
the,the,1245.82,1245.9299999999998
ground,ground,1245.93,1246.3200000000002
and,and,1246.33,1246.49
then,then,1246.49,1246.65
one,one,1246.65,1247.0300000000002
at,at,1247.07,1247.24
a,a,1247.24,1247.33
time,time,1247.33,1247.6899999999998
you're,you're,1247.69,1247.81
gonna,gonna,1247.81,1247.99
bring,bring,1248.0,1248.21
that,that,1248.21,1248.41
knee,knee,1248.41,1248.75
to,to,1248.98,1249.13
the,the,1249.13,1249.3000000000002
opposite,opposite,1249.31,1249.79
shoulder,shoulder,1249.79,1250.27
again,again,1250.48,1250.77
we've,we've,1250.77,1250.95
got,got,1250.95,1251.18
three,three,1251.19,1251.64
full,full,1251.65,1252.0
rounds,rounds,1252.0,1252.55
you're,you're,1252.7,1252.8600000000001
gonna,gonna,1252.86,1253.05
do,do,1253.05,1253.28
10,<unk>,1253.29,1253.3
20,<unk>,1254.33,1254.73
and,and,1254.77,1255.0
then,then,1255.0,1255.18
10,<unk>,1255.71,1255.72
for,for,1255.73,1255.88
those,those,1255.88,1256.1000000000001
exercises,exercises,1256.099999,1256.879999
now's,now's,1257.04,1257.33
the,the,1257.33,1257.4399999999998
time,time,1257.45,1257.64
to,to,1257.639999,1257.739999
pause,pause,1257.74,1258.16
let's,let's,1258.24,1258.46
get,get,1258.459999,1258.609999
to,to,1258.609999,1258.699999
work,,,
now,,,
it's,,,
time,time,1501.03,1501.28
for,for,1501.28,1501.3799999999999
your,your,1501.38,1501.5100000000002
flexibility,flexibility,1501.51,1502.19
block,block,1502.19,1502.6100000000001
Denise,denise,1502.73,1503.3
I,i,1503.37,1503.4499999999998
think,think,1503.46,1503.67
you,you,1503.67,1503.77
earned,earned,1503.77,1504.0
it,it,1504.01,1504.11
right,right,1504.11,1504.4299999999998
hope,hope,1504.45,1504.7
so,so,1504.719999,1505.129999
you,you,1505.55,1505.73
definitely,definitely,1505.73,1506.18
did,did,1506.179999,1506.449999
so,so,1506.74,1507.06
three,three,1507.29,1507.75
stretches,stretches,1507.75,1508.37
20,<unk>,1508.429999,1508.979999
seconds,seconds,1509.009999,1509.4699990000001
on,on,1509.53,1509.76
each,each,1509.759999,1509.9899990000001
side,side,1509.99,1510.21
as,as,1510.73,1510.98
always,always,1510.98,1511.39
we,we,1511.449999,1511.719999
are,are,1511.719999,1511.8199989999998
going,going,1511.82,1511.99
to,to,1511.99,1512.1
demo,demo,1512.1,1512.53
and,and,1512.75,1512.95
then,then,1512.95,1513.06
you,you,1513.06,1513.1699999999998
will,will,1513.17,1513.3300000000002
follow,follow,1513.33,1513.6799999999998
suit,suit,1513.68,1514.05
make,make,1514.21,1514.49
sure,sure,1514.49,1514.95
you,you,1514.97,1515.14
don't,don't,1515.14,1515.39
fast,fast,1515.39,1515.63
forward,forward,1515.64,1515.93
through,through,1515.93,1516.0800000000002
this,this,1516.08,1516.29
part,part,1516.3,1516.76
first,first,1517.16,1517.48
one,one,1517.48,1517.71
I,i,1517.72,1517.88
know,know,1517.88,1518.2800000000002
you'll,you'll,1518.28,1518.5
love,love,1518.5,1518.82
to,to,1518.82,1518.9399999999998
cook,cook,1518.94,1519.25
so,so,1519.25,1519.35
we,we,1519.35,1519.4599999999998
have,have,1519.47,1519.67
this,this,1519.67,1519.8000000000002
beautiful,beautiful,1519.8,1520.31
rolling,rolling,1520.309999,1520.7099990000002
pin,pin,1520.71,1520.95
for,for,1520.96,1521.08
your,your,1521.08,1521.26
first,first,1521.26,1521.54
stretch,stretch,1521.54,1522.1399999999999
you're,you're,1522.99,1523.17
going,going,1523.17,1523.3400000000001
to,to,1523.34,1523.4099999999999
have,have,1523.42,1523.6100000000001
a,a,1523.61,1523.7099999999998
standing,standing,1523.719999,1524.2699989999999
overhead,overhead,1524.29,1524.81
reach,reach,1524.83,1525.1399999999999
so,so,1525.139999,1525.299999
in,in,1525.299999,1525.509999
that,that,1525.509999,1525.6899990000002
standing,standing,1525.74,1526.02
step,step,1526.02,1526.19
position,position,1526.19,1526.56
we're,we're,1526.87,1526.98
going,going,1527.1399999999999,1527.1799999999998
to,to,1527.1799999999998,1527.2
raise,raise,1527.2,1527.3899999999999
that,that,1527.77,1528.0
rolling,rolling,1528.0,1528.28
pin,pin,1528.279999,1528.4599990000002
up,up,1528.49,1528.65
over,over,1528.67,1528.98
your,your,1528.98,1529.2
head,head,1529.199999,1529.5499989999998
and,and,1529.75,1529.99
slightly,slightly,1530.04,1530.55
rotate,rotate,1530.55,1531.09
to,to,1531.09,1531.1699999999998
the,the,1531.17,1531.3100000000002
side,side,1531.31,1531.7
letting,letting,1531.88,1532.25
your,your,1532.25,1532.42
head,head,1532.42,1532.8200000000002
follow,follow,1532.83,1533.21
the,the,1533.21,1533.32
direction,direction,1533.32,1533.8
of,of,1533.83,1534.0
your,your,1534.0,1534.15
spine,spine,1534.15,1534.68
20,<unk>,1535.01,1535.39
seconds,seconds,1535.4,1535.75
on,on,1535.79,1536.04
each,each,1536.08,1536.31
side,side,1536.31,1536.6799999999998
after,after,1537.05,1537.3999999999999
that,that,1537.4,1537.7
I,i,1538.01,1538.1299999999999
know,know,1538.13,1538.2700000000002
you'll,you'll,1538.27,1538.43
love,love,1538.429999,1538.579999
it,it,1538.58,1538.6899999999998
but,but,1538.69,1538.8300000000002
let's,let's,1538.83,1539.1599999999999
drop,drop,1539.349999,1539.599999
it,it,1539.599999,1539.679999
to,to,1539.679999,1539.749999
the,the,1539.75,1539.87
side,side,1539.87,1540.1499999999999
do,do,1540.34,1540.36
you,you,1541.25,1541.36
want,want,1541.36,1541.4599999999998
to,to,1541.46,1541.5
be,be,1541.5,1541.61
a,a,1541.61,1541.6599999999999
cactus,cactus,1541.66,1542.38
sure,sure,1542.65,1542.98
beautiful,beautiful,1543.37,1544.1
we're,we're,1544.299999,1544.4799990000001
going,going,1544.48,1544.67
to,to,1544.67,1544.79
do,do,1544.79,1544.97
a,a,1545.0,1545.13
chest,chest,1545.13,1545.5700000000002
stretch,stretch,1545.57,1545.8899999999999
so,so,1545.889999,1546.099999
raising,raising,1546.1,1546.4499999999998
your,your,1546.449999,1546.5499989999998
arms,arms,1546.549999,1546.769999
up,up,1546.77,1546.91
over,over,1546.91,1547.1000000000001
your,your,1547.1,1547.26
head,head,1547.26,1547.5
nice,nice,1547.51,1547.76
and,and,1547.76,1547.89
high,high,1548.01,1548.43
you're,you're,1548.66,1548.8300000000002
gonna,gonna,1548.83,1549.03
bend,bend,1549.04,1549.32
your,your,1549.32,1549.46
elbows,elbows,1549.47,1549.8500000000001
90,<unk>,1549.85,1550.1599999999999
degrees,degrees,1550.16,1550.53
opening,opening,1550.63,1551.14
up,up,1551.14,1551.3400000000001
your,your,1551.34,1551.51
chest,chest,1551.52,1552.1299999999999
if,if,1552.41,1552.6000000000001
you,you,1552.6,1552.7099999999998
want,want,1552.71,1552.8700000000001
to,to,1552.87,1552.9299999999998
feel,feel,1552.93,1553.19
even,even,1553.21,1553.41
a,a,1553.41,1553.46
little,little,1553.46,1553.66
bit,bit,1553.66,1553.8000000000002
more,more,1553.8,1553.96
of,of,1553.96,1554.05
a,a,1554.05,1554.1299999999999
pull,pull,1554.13,1554.42
pressing,pressing,1554.42,1554.97
your,your,1554.97,1555.13
wrists,wrists,1555.13,1555.3500000000001
just,just,1555.35,1555.55
back,back,1555.56,1555.8
a,a,1555.81,1555.9099999999999
tiny,tiny,1555.91,1556.5800000000002
bit,bit,1556.84,1557.11
more,more,1557.12,1557.52
making,making,1557.809999,1558.289999
sure,sure,1558.29,1558.51
that,that,1558.51,1558.65
you're,you're,1558.65,1558.8000000000002
breathing,breathing,1558.8,1559.37
here,here,1559.37,1559.82
third,third,1560.349999,1560.7499990000001
stretch,stretch,1560.759999,1561.269999
you're,you're,1561.299999,1561.4499990000002
gonna,gonna,1561.45,1561.65
take,take,1561.65,1562.0
a,a,1562.0,1562.06
seat,seat,1562.059999,1562.289999
all,all,1562.32,1562.54
the,the,1562.54,1562.58
way,way,1562.58,1562.72
down,down,1562.719999,1562.919999
to,to,1562.92,1563.01
the,the,1563.009999,1563.099999
ground,ground,1563.099999,1563.459999
for,for,1563.77,1563.91
your,your,1563.91,1564.1200000000001
seated,seated,1564.129999,1564.609999
toe,toe,1564.68,1565.01
reach,reach,1565.01,1565.36
here,here,1565.359999,1565.659999
so,so,1566.66,1566.8600000000001
sitting,sitting,1566.87,1567.1999999999998
up,up,1567.31,1567.4099999999999
nice,nice,1567.42,1567.74
and,and,1567.74,1567.93
tall,tall,1567.93,1568.22
up,up,1568.22,1568.38
on,on,1568.38,1568.5200000000002
your,your,1568.52,1568.65
sit,sit,1568.65,1568.88
bones,bones,1568.88,1569.25
with,with,1569.42,1569.67
your,your,1569.67,1569.8100000000002
feet,feet,1569.82,1570.11
flexed,flexed,1570.11,1570.6699999999998
she's,she's,1570.84,1571.11
going,going,1571.11,1571.3
to,to,1571.3,1571.47
slowly,slowly,1571.47,1572.1100000000001
raise,raise,1572.11,1572.36
her,her,1572.36,1572.51
arms,arms,1572.51,1572.79
up,up,1572.82,1572.95
hinging,<unk>,1573.36,1573.57
at,at,1573.9,1574.0700000000002
her,her,1574.07,1574.26
hips,hips,1574.26,1574.51
and,and,1574.53,1574.71
till,till,1574.74,1575.11
her,her,1575.11,1575.29
range,range,1575.29,1575.54
of,of,1575.54,1575.6499999999999
motion,motion,1575.65,1576.01
allows,allows,1576.01,1576.53
keeping,keeping,1576.849999,1577.2399990000001
that,that,1577.24,1577.46
back,back,1577.469999,1577.7899989999999
nice,nice,1577.84,1578.1
and,and,1578.099999,1578.299999
flat,flat,1578.3,1578.71
once,once,1579.09,1579.3799999999999
she,she,1579.38,1579.5700000000002
reaches,reaches,1579.57,1579.9399999999998
there,there,1579.94,1580.2
then,then,1580.2,1580.41
she'll,she'll,1580.41,1580.6000000000001
lower,lower,1580.599999,1580.889999
her,her,1580.9,1581.0600000000002
arms,arms,1581.099999,1581.529999
so,so,1581.809999,1582.149999
slowly,slowly,1582.15,1582.6200000000001
but,but,1582.619999,1582.769999
surely,surely,1582.77,1583.19
she's,she's,1583.190001,1583.450001
feeling,feeling,1583.449999,1583.7699989999999
that,that,1583.77,1583.95
stretch,stretch,1583.949999,1584.229999
in,in,1584.23,1584.39
her,her,1584.39,1584.5500000000002
hamstrings,hamstrings,1584.55,1585.1399999999999
as,as,1585.459999,1585.669999
she,she,1585.69,1585.8700000000001
continues,continues,1585.87,1586.37
to,to,1586.37,1586.5
flex,flex,1586.5,1586.85
her,her,1586.85,1587.02
feet,feet,1587.02,1587.25
she'll,she'll,1587.31,1587.53
feel,feel,1587.53,1587.84
a,a,1587.85,1587.9299999999998
little,little,1587.93,1588.15
bit,bit,1588.15,1588.2800000000002
in,in,1588.29,1588.44
those,those,1588.44,1588.68
calves,calves,1588.68,1589.02
now,now,1589.82,1590.1699999999998
you,you,1590.22,1590.4
worked,worked,1590.4,1590.65
hard,hard,1590.65,1591.0300000000002
so,so,1591.17,1591.3000000000002
let's,let's,1591.3,1591.45
continue,,,
to,to,1591.48,1591.5
earn,earn,1591.56,1591.77
that,that,1591.77,1591.8
recovery,recovery,1592.73,1593.34
